username,review,calificacion
Gerardo Martínez,Algunos meseros con actitud pesada. Tanto quieren dar un servicio de primera que rayan en lo mamila.. al preguntar por platillos PSs es obvio que el cliente no conoce toda la carta..calidad de comida excelente,2
Ricardo Sánchez,Buena comida y una buena y extensa carta de vinos. Desafortunadamente no cuentan con todos los vinos que anuncian.…,4
Axel Halim B. A.,Muy buen sabor Gourmet. Aunque el costo de los platillos son elevados.,4
Cesar Alejandro Gutierrez Marquez,"Un servicio de excelente calidad. Así como los ricos platillos, no se tardan para servirte, las instalaciones de primera, pero en verdad la atención de todo el personal es realmente muy buena.",4
Alfredo Gomez,"Un muy buen restaurante, y con deliciosos platillos, gran atención de meseros y personal",4
Araceli Valdez,Tiene un ambiente agradable con atención de calidad y mientras consumes tus alimentos te deleitan con música en vivo en algunos horarios,4
Hugo Adrian Castro,"Excelente comida, servicio amable y rápido. Hermoso lugar.",4
maria esperanza lopez ruiz,"Desayuno, comida y cena exelente",4
Daniela Rodriguez,Un lugar lindo!!!,4
María Flores,"MUY BUEN SERVICIO, LA COMIDA EXCELENTE, LAS INSTALACIONES PRECIOSAS Y EL TRATO DEL PERSONAL DE PRIMERA. GRACIAS.",4
Leslie Monroy,Fui en diciembre y me sirvieron papitas fritas de mercado con un corte muy bueno. No sé qué decir.,2
jose eduardo casas garcia,"Un deleite culinario, recomendable para comidas de negocio, cenas románticas ,ideal para disfrutar en centro histórico deleitando el paladar, recomendación personal los postre.",3
Betsabé Cortés,"Había acudido varias veces con mi familia, la comida muy rica, la atención normal, sin embrago hice reservación para este sábado con 2 semanas de anticipación, sin embargo al llegar no respetaron mi lugar, me dijeron que tardaría unos…",1
Martha Patricia Flores López,"Deliciosa la comida. La atención de primera. El Panqué de Elote, delicioso. Felicidades!!!",4
Ulises De La Vega,"Un gran lugar para comer, elegante, rico, limpio y muy buena atención.",4
Alberto Tejeda,Buen lugar para desayunar pero es mejor reservar. No es buena idea llegar en auto pues está en el centro a una cuadra del zócalo. Sus jugos son muy buenos.,3
Jorge Aranda,Buena comida,4
Rosario Suriano,"Excelente atención, carta variada y ricos platillos, debieran revisar continuamente la limpieza de los wcs o pedirles a sus comensales cuiden la limpieza",4
Mariana Monserrat Buenabad Sánchez,Excelente servicio ,4
Gabriela Marron,"Delicioso lugar, ideal para la celebración de algo especial.",4
enrique marco sanchez,Lugar muy bonito. Exelente atención. Buena comida exelente sabor..no es caro. El costo es razonable... digno de recomendarse...,4
Clau Popvil,Te gasta 300 pesos por persona,3
LAURA FIGUEROA,Excelente ambiente y atención,3
JOSE LUIS Covarrubias,"Excelente servicio, Atencion de lujo..platillos deliciosos",4
Yess DROM,"Excelente gastronomía, trato y lindo lugar. Único bemol: hace falta un cambiador para bebé.",4
Humberto Corona,Clásico lugar del centro histórico!!,4
Hector Flores,Excelente servicio y alimentos de primera calidad.,4
Vlad Korpi,El nido de los FRENA...,0
Ana Luisa Munoz,Bonito lugar atención excelente vinos y licores de todos comida sabrosa entradas muy rica pan de la casa delicioso precio de entre $300 y $200 plato fuerte,3
ANGEL ORTEGA CARDENAS,Muy bonito muy bien el servicio como en tu casa,4
Claudia Larios,El pan de muerto delicioso. La comida muy bien sazonada. El ambiente agradable. Si regreso.,4
Mex-Ideas de los López-Alegría,Muy buen restaurante con alta relación costo/valor y una cava de vinos amplisima,3
Héctor Mejía,Excelente calidad en los ingredientes. Muy buen sazón y precios elevados pero justos.,4
Rafael Piñón De Paz,"Menú formidable; sabores incomparables desde un vaso de agua ( no tan) simple -cuando vayan, lo entenderán-, y precios que en muchos casos se encuentran por debajo de lo que pagarías en restaurantes de cadena; ambiente relajado y exclusivo con música ligera en vivo con un gran pianista; altamente recomendable!",4
Antonio Hernández Martínez,"La comida es muy rica, el costo es un tanto elevado al promedio pero vale la pena completamente. La atención es insuperable y las instalaciones reconfortantes.…",4
Bernardo Gomez,"Deliciosa comida, y si vas en grupo hay un salón privado muy cómodo para 10 personas, la atención es muy buena",4
Victoria Martinez Gonzalez,"Hermoso lugar, comida moderna con ingredientes de la comida tradicional, precios moderados y excelente ubicación",3
Miguel Ángel Cruz Juárez,"Excelente lugar, bien decorado, buena carta, excelente atención, calidad en alimentos, excelente ubicación, buenos precios, membresía con beneficios. Etc.",4
Rafaela R,Recomiendo en el desayuno tomar una mimosa con vino espumoso para acompañar los alimentos!,4
Shannon Huesca,Tienen un café delicioso,4
esterling33,"Excepto el valet parking en domingo mas de una hora para recibir el auto. De el restaurante, la relacion costo beneficio es sobresaliente",4
Esteban Salgado,"Buen lugar, comida y variedades muy buenas, atención excelente, precios accesibles y el servicio de valet parking es una gran opción!",4
Tony BCF,Muy agradable y sobre todo buena atención.,4
carmen elena elorza sanchez,"Muy buena atención, la música muy agradable. A los chilaquiles les faltó salsa, estaban muy secos",4
Jesus Mendoza,"Muy buenos los desayunos, el café muy bueno, el pan muy rico, lo malo, creo que los jugos son demasiado caros, el servicio es muy bueno, esmerados en atenderte, altamente recomendable",3
Nora Matinez,La comida es deliciosa En esta temporada encontrsras ños escamoles El servicio es de primera,4
Patricio Ortiz,Excelente lugar para desayunar o comer. La atención es buena.,4
Jesus Ugarte,"Restaurante de Gran tradición en CDMEX , no es barato pero recibes mucho más de lo que recibes. Desayunar aquí en fin de semana y caminar por el Centro Histórico serán delicias combinadas AAA .",4
Alesandra Studio,"Todo excelente, comida de 10, desde una piña colada con la medida exacta, los escamoles, las crepas, los meseros excelente actitud y el 10 de mayo nos regalaron una plantita ",4
Jose Luis Estrada Loera,Un lugar muy bonito y acogedor. El servicio de primera,4
Elena Franse,Excelente servicio y comida,4
elizabeth jones,"Un clasico. Es mas una enoteca que un restaurante. El vino excelente. La comida, apenas comible.",1
raymundo benavides,"Calidad y servicio, fuimos a desayunar. Caro pero bueno, música viva,",4
Rosario Reyes,Simplemente Delicioso y excelente atencion.,4
Gilberto Gil,Excelente servicio. Gente atenta y amable. La comida de muy buen nivel. Y al final un buen ristretto,3
Irene Rivas,"Agrsdable. Buenísima comida, buen trato.",3
Graciela Gallardo,Es un lugar muy bonito antiguo y atienden muy bien,4
Alejandro MERÁZ,"CAVA VARIADA, COMIDA MUY RICA, AMBIENTE AGRADABLE. UNO DE LOS MEJORES RESTAURANTES DEL CENTRO HISTÓRICO. ALTAMENTE RECOMENDABLE.",4
Pablo Aguilar,"Buena comida, muy sabroso el pan que te dan. Sólo sean precavidos con los precios.",3
Neto Colin,Muy rico,4
José L. Núñez M.,"Sirven aperitivos (entradas) sin avisar que las cobrarán como parte del servicio. Tampoco ofrecen opciones, como para, al menos, decidir qué comer en ese tiempo. Por lo demás, es un lugar bastante agradable y tranquilo.",2
Ana Marshall,Muy buena comida excelente servicio Elevado en precio,4
Ale Cristiani,Buen luga r. Servicio .... deja mucho que desear,3
Laura Quiroz,"Muy buen lugar, desde que entras tienes trato amable, muy atentos los meseros, no esperas mucho para que te sirvan",4
Griselda Anguiano Espinosa,"Es un lugar esplendido para comer, compartir y para la sobremesa, me encantó. La comida está riquísima, lo recomiendo.",4
Carla Rodriguez Bautista,"Amo este lugar, la comida es deliciosa, el servicio excelente. Fui el el cumpleaños de mi esposo y hasta las mañanitas le cantaron. Lo recomiendo ampliamente",4
Vita,Es un buen lugar para comer si te encuentras muy cerca del Zócalo de la CDMX. Excelente servicio.,4
Jaime Muñiz,1. El servicio está en otro nivel y en otro lugar. 2. La comida muy mala y nada está fresco.…,0
Jorge Reyes,"Buen lugar para desayunar, rápido, el personal muy amable y atento, muy limpio todo y el ambiente familiar y agradable totalmente, en cuanto a los precios un buen desayuno para dos oscila en los 600 con todo y propina !",4
Félix Calderón,"Desayunos de lujo a un precio no económico, pero aceptable por la calidad y el lugar.",4
Miguel García Poujol,"La comida bastante rica y no tan cara pero mi experiencia con un grupo de unos 20 colegas fue desastrosa para poder pedir, recibir la comida y pagar, además se cobran 15% de servicio a lo chino los descarados con lo abandonados que nos…",0
Jesús Olayo Lortia,"Se come muy bien, ideal para celebraciones especiales ya que los precios son un poco elevados",4
Librada González Romo,"El lugar sobrio y acogedor, la atención de 1@, y el menú estupendo.",4
celina velazquez ortega,"Excelente música festejo 14 febrero, exquisito menú y maravillosa atención.",4
Jurgen Izaguirre,"Buenos precios, excelente comida, muy buen servicio. Si dejas tu coche en el valet pídelo con anticipación.",4
mario andres carmona garcia,Hermoso lugar,4
Alejandro Hernández,Excelente lugar el unico problema es que al momento de dejar tu carro ya llego una patrulla para pedirte q te muevas rapido y no te dan tiempp de dejar el carro en el valet,4
Isabel Mateos,"Un excelente lugar muy buena atención y amabilidad, platillos mexicanos con excelente sabor y presentación. Muy recomendable.",3
Arturo Hernandez,Ricos chiles en nogada,3
Sara V Oceguera,Súper buen sevicio. Me gusta mucho este lugar.,4
Luis Muñoz,Bueno pero caro,3
jorge lecuona,Delicioso,4
Maria Araceli Gomez,Muy buena comida!!,4
Lissete Ponce,"Pésimo lugar. La comida es muy mala, en particular el pescado no es fresco. El servicio es bastante regular. Los precios están muy altos para la poca calidad de lo alimentos. No lo recomiendo para nada.",0
Ivan Reyes,"NO SE DEJEN LLEVAR, si es un buen servicio y la comida es buena pero los precios para nada son económicos ni los que se muestran en este portal",3
Diana Lopez,Todo muy rico les recomiendo la pechuga de pato esta deliciosa,4
Arturo Martínez,Es un lugar agradable buena comida buen ambiente y precios buenos,4
Huma nuñez,Muy bonito muy buena atención muy exquisito para quedar bien con una dama o un evento especial vale la pena ir ahí el café exquisito Rigo buen aroma y cuerpo la atención buena tentadora x sus platillos y variedad vitivinicola,4
Lari Ladd,"La comida es buena , la presentación también , pero eso si es carísimo ! El otro día fui a tomar un café y un postre OMG las rebanadas de pastel costaban 150 y 170…",2
mar ro,"Excelente sazón, muy bonito el restaurante y el servicio bueno. En el corazón del centro histórico.",4
Rogelio Garcia Pino,Buen ambiente y sus platillos son buenos .. Excelente lugar para desayunar...,3
gloria lucia solano ospina,Exquisita comida,4
Brenda Muñoz,"Buen lugar para desayunar, buena música en vivo. Buen servicio.",4
Serch Ogando,El lugar es bonito. La comida nada interesante. Los meseros algo pretenciosos. Y las mimosas más caras que he pagado en mi vida y no son buenas.,1
argosxbeta z,Menú decente,3
Rosario Rrr,"Excelente servicio, los alimentos esquisitos, el lugar muy bonito, agradable. Las ensaladas deliciosas.",4
Fher Martínez Jasso,"Un lugar muy agradable para comer. El ambiente, la comida y la atencion es buena. Recomendable.",4
Agustín agusmx,"Está situado en pleno centro histórico de la Ciudad de México, los alrededores del restaurante son bellísimos de muy fácil acceso, el sabor de los alimentos es muy delicioso y el precio es de bueno a alto, sin embargo lo vale porque el sabor y la atención y el lugar lo merece",4
Marcos Castro,El mejor lugar del centro histórico,4
Julia Zirate Muro,"La comida es excelente igual que la atención, muy rico y no demoran en tener tu comida lista.",4
Gaby Rodríguez,"El chocolate y la concha con nata muy recomendables, pero nada más, el servicio lento, las copas olían mal, el sabor del platillo principal solo aceptable, pero no rico y mucho más caro que El Cardenal... que hasta ahora no me ha decepcionado. Así que a Mercaderes no vuelvo.",1
Yaozihuatl Ramírez,"Muy mal servicio, se tardaron 45 min en traernos comida, cuando no había comensales, la carne estaba cruda cuando la pedimos bien cocida. El pollo estaba crudo.",0
Daisy Daisy,Rico para compartir en familia,4
Alan Lohmann,"Desayuno muy rico, el café de la casa altamente recomendable. Los huevos con queso feta riquísimos.",4
rael pantoja,Excelente lugar exelentes productos,4
Lorena Loom,"Deliciosos desayunos, la atención excelente, el restaurant muy bonito.",4
Rafael Ramirez,Servicio excelente- comida mas o menos es bueno el desayuno la comida no,4
Martha Beatriz Bertaud Montiel,Excelente servicio. Buen ambiente y buenos alimentos.,4
Ana Isabel Bruda (Anaisa),"Buena ubicación. La comida estuvo buena, pero el ambiente poco moderno o cómodo, costoso y hubo mucho frío en el local",2
Maritza Pérez,"El sabor de las comidas realmente si es bueno, y el costo me parece adecuado al platillo. El pan no es tan bueno y el valet parking me resultó algo caro.",2
DAA CORP CM,"Muy buen servicio, pero la comida o es muy buena, el arroz frito muy bueno, pero el pollo en tamarindo no.",3
Jorge Pizar Welti,"Excelente atención, buena cocina mexicana. Precios justos.",3
Marco Antonio Osorio Hernandez,"Un lugar bonito, buena atención y rica cocina mexicana contemporánea.",4
Leticia Velázquez,El lugar es precioso la comida exquisita,4
Manuel Ynclan,"Cuando nos llegó la orden de una mesa de 10 comensales, para un desayuno un Sábado en la mañana. La comida estaba fría, tuve que llamar al camarero en dos ocasiones para que nos sirvieran café, el café estaba frío. La comida tiene mucho…",1
Francisco Minor,Agradable lugar,4
Ceci M y Mtz,"Tienen valet parking $60, los platillos mexicanos muy ricos y especiales. Las bebidas cómo piña con menta y agua de chía muy refrescantes y es una opción para no tomar refresco. Tardan en traer el carro, pero esperas cómodamente sentado en tu mesa.",3
Horacio Bonfil,Restaurante de manteles largos. Buena y seria comida tradicional mexicana.,4
Aldo Iván Hernández Álvarez,"El servicio es muy bueno, pero la relación costo beneficio no tanto. Los precios un poco por arriba del promedio, especialmente las bebidas.",3
antonio gallardo,"Este lugar es genial!!!! Buena comida,ambiente agradable, atencion como ninguna otra.",4
Marcela Macias,Buen lugar con ambiente agradable pero los precios son elevados para lo q se consume,3
Oswaldo Ceja,"Restaurante en el centro histórico, es un lugar agradable, diría algo elegante y un tanto formal, la comida en general es buena, tiene buena variedad, la calidad de de la atención es buena, precios razonables.",2
Rogelio Velasco Lora,Como siempre excelente servicio y la comida súper buena.,4
Martin Careaga,Muy buen lugar. Ambiente y comida muy acordes,3
Ma Eugenie Corona,Comida mexicana 100%,4
Jose Sergio Martinez,"Excelente la comida y la atención de personal evidentemente idóneo, especialidades mexicanas y otras, muy recomendable. El joven que visita las mesas mesa por mesa con la bebida, me dio una cátedra de los distintos licores y como se preparan... Restaurante con estilo, muy agradable.",4
ACE Preparatoria,"Muy rica la comida, pedí de entrada una sopa y estaba deliciosa.",4
Nelson Trejo Gonzalez,Muy buena comida y la atención super agradable altamente recomendable,4
Carlos Becerril,Excelente,4
Citlali Villafranco,"Caro y malo. Vive de su fama, lo mejor es no visitarlo.",1
Alo Aguillon,"Menu variado, muy caro para la calidad que ofrecen, es bueno pero no para tanto",2
Jimena Pacheco,"Todo muy rico, muy buen servicio y la comida deliciosa.",4
Carolina González,El mejor lugar de la vida excelente todo,4
HECTOR ADRIAN TORRES BAUTISTA,Muy buena cocina,4
Consuelo Mena,"Un lugar que es un icono de la zona, la comida de excelente calidad, el servicio muy bueno. Harían bien en quitarle la alfombra, mejoraría mucho el lugar",3
Ricardo Ortiz,"Excelente lugar. Comida deliciosa, ambiente muy relajado y el servicio es excelente",4
Eliud Díaz,"Muy buen servicio. La comida esta bien a secas, la limonada esta pésima",2
César Eduardo Láscarez Baltazar,"Excelente atención, muy buena comida, muy buena carta de vinos",4
salvador adolfo escobar francisco,"El favorito de mi hija, excelentes desayunos y buena cantina de tarde",4
Valeria Berenice Garcia Orozco,"Es muy rico! Es súper recomendadisimo! Los alimentos son super ricos y de muy buena calidad! Han recibido varios premios por la calidad de sus productos y limpieza. Las bebidas también son muy buenas, cuánta con un buen barman ya que su…",4
Marce Garcia,"Muy buena comida, hambiente agradable, excelente atención...",4
angelica muñoz alejandri,Lugar excelente para darse el lujo con deliciosos platillos.,4
Armando Gaona,Muy buena cocina algo frugal y un ambiente acogedor para ir en familia,3
Esther Ramirez,"De mis favoritos, muy rico y súper atención ",4
Arely Gonzalez,"El servicio es muy bueno, la comida muy rica, precios elevados. Los mejores carajillos.",4
Joaquin Mejia,"Buen restaurant, servicio y atencion muv buena, comida buena y variada, precio no barato el lugar bonito y acogedor, tiene lugares privados de 10 o mas personas, esta amplio y tiene servicio de valet parking",3
Francisco Pérez,Padre pero muy caro en precios,3
Yunuen Guzman,"Uno de mis lugares favoritos para desayunar! Todo está delicioso y lo preparan al gusto; las conchitas con nata son muuuyyyy ricas. Precios altos, lo valen.",4
isis stirling,"Los platillos y bebidas son caros, el servicio es bueno y el lugar es muy agradable",2
Federico Perez,buena comida y atención,3
ale g,Es delicioso el jugo de carne es lo mejor la verdad es que acudí a una fiesta de fin de año a ese lugar la cuenta si fue cara no estoy segura si salio tan cara por lo precios del lugar o por lo bie Que la pasamos mis compañeros y yo ese…,4
Juan luis Salas,Excelente servicio y calidad. Un poco costoso para el tamaño de la porción.,3
77 Cheyene,Muy rico todo,4
Diana Cisneros,"Comida execelente, un poco lentos pero aceptable. El valet es el que le dió un pequeño golpe a mi puerta del coche, si no les decimos no nos dicen nada... Eso molesta!",3
Rosy Torres,Todo muy bien,4
Ana María Gracia Hernández,Excelente restaurante,4
Miguel Ángel Flores Fragoso,"Un hermoso restaurant en el centro de la ciudad de México, con una atención esmerada y un buen servicio. Nos entusiasmó el haber estado ahí.",4
Irais Moncada,"Un buen lugar para comer cerca del zócalo, siempre hay menús del día dependiendo de la temporada",4
Xavi Hernández,Excelente lugar un poco caro pero muy buena comida y excelente atención,4
Arturo Cortés,"Buen lugar para comer, ambiente tranquilo y atención muy buena",4
Cyntia Martinez,"Servicio excelente, toda la comida y vinos deliciosos!!!",4
carolina martínez,"Un lugar elegante, personal atento y los alimentos con buen sabor y presentación",4
Alejandra Garcia,Se respira un muy buen ambiente de elegancia y de buena atención,3
Veronica Ruiz,"Todos los platillos deliciosos , excelente servicio",4
Fenix Fenicio,Una delicia... Servicio impecable.,4
Joel Tinajero,Comida mexicana tradicional. Rico el mole.,3
Marco Bahe,Buen servicio y en cuanto calidad / precio está súper bien.,4
Silvia Daniela López Zepeda,"Comimos muy sabroso, todo lo que pedimos nos gustó y el personal muy amable.",4
Pedro Strauss Drunken,Excelente cocina mexicana modernizada y muy buen servicio. La mejor alternativa de la zona para almorzar. Música en vivo.,4
Marco Mendez,"Se come muy rico, la atencion exelente.",4
ERICK MORALES,Muy Buena comida. Buen servicio. Cobran todo,4
Roberto Pazaran,"De los mejores lugares para desayunar en la ciudad. Excelente atención, ambiente agradable y nunca saturado, el menú no es muy variado pero está muy bien preparado, la cava muy bien balanceada. Definitivamente uno de mis favoritos en la ciudad.",4
Francisco Javier Haro Navejas,Uno de mis lugares favoritos desde hace un par de décadas. Excelente vino y platillos propios,4
Martha Margor,Excelente servicio,4
fabian garcia,"Excelnte lugar, de primera super cocina, bonito, ambiente y atención de 10",4
Alí Bañuelos,Excelente comida y excelente servicio en un lugar fenomenal,4
ARCELIA FERRER,"Muy buen lugar, excelente atención y alimentos de primera",3
perla ingrid rodriguez mendez,"En general todo bien, los alimentos, el servicio,el lugar muy acogedor bien ",4
Hector Zepeda Zaragoza,"Un restaurant muy tranquilo, con sabor y excelente comida mexicana, buenos vinos y buena cockteleria",4
Rafael Venegas,"Tercera ocasión que vengo y el servicio es excelente, la comida muy buena. Fomentan la cultura del vino y el sommelier muy atento a explicarte sobre la cultura del vino.",4
Silvia Ramirez,Excelentísimo,4
Edgardo Cortes,"Es un bonito lugar para ir a desayunar me gustaba mucho , desafortunadamente pedí un Omelette de Quintoniles y dentro de los Quintoniles había Pasto, tal cual Pasto con todo y raíz , se le comento al jefe de mesero y tristemente ni un…",1
Melissa Carmona,Los meseros son súper amables un gran lugar,4
Maryuss Martsal,La comida muy rica y la atención en todo momento..,4
Mario F. D.,"Excelente lugar, excelente calidad de los alimentos, muy buen valor/precio.",4
Luis Eduardo Planchart,"Excelente servicio, desde la atención hasta que te sirven los platillos. Buenisimo sabor. Altamente recomendado",4
Oscar Efrain Cortes,"Es un lugar excelente, los meseros unos muy atentos otros no mucho, la comida y el vino son Buenos, 4 de calcificacion.",3
Diana Nunez,Super buena atención y sabrosos alimentos y yo muy exigente,4
DRA EA Sotomayor,"Buena atención, Chile en nogada bueno pero pueden mejorar, pato y crema de Portobelo excelentes",3
Salvador Geovanni Vazquez Campos,"Buen lugar para comer, beber y pasar un buen momento en familia ",4
Gerardo Santillán Barraza,"Es un buen lugar para desayunar o comer; el único problema es que si se visita en fines de semana es recomendable hacer una reservación, puesto que en esos días es bastante concurrido",3
Irma Villalpando,"Restaurante familiar con comida mexicana y platos sofisticados como gusanos de maguey , chapulines y muy buen café.Ademas, de la comida típica mexicana como enchiladas y otros pero con un toque especial y la presentación de los platillos con mucha creatividad.",4
Omar Antonio,"Un poco de gente,pero un trato amable y una comida deliciosa. Lo recomiendo ampliamente, vale la pena esperar en la entrada.",4
alila f.m,Es un lugar hermoso con comida en especial los desayunos riquísimos,4
LOURDES PALOMINO,"No fue de mi agrado porque estaban incipidos los alimentos, presentables que pero sin sabor.",1
Rik Ram,Exelente el servicio y la comida exquisita muy buen ambiente y la decoración elegante,4
Felipe Delgado,"Todo muy rico y excelente atención, volveremos pronto",4
Kch Dam,Los alimentos son muy ricos con buena presentación y porciones adecuadas. De desayuno encuentras antojitos mexicanos y de comida hay mayor variedad de platillos.…,2
Lucero Silvia Parrilla Guerrero,"Muy sabroso, solo que nos discriminan un poco por no ser extranjeros.",3
Edgar Enriquez Jimenez,"Platos bien presentados, buen sazón, raciones reducidas.",3
Junior Sunny,Excelente y Delicioso lugar para ir a comer,4
Guienagati,"Todo excelente! Los meseros muy atentos, la comida deliciosa, porciones muy buenas",4
Pedro Valencia,Uy buen lugar casi cuando visitó el DF mi lugar favorito para comer recomiendo el pato a las manzanas ,3
Jose Luis Sanchez Sotres,Buena comida y servicio Les recomiendo la carne con hojaldre,4
Juan Cervantes,Servicio excelente así cómo los platillos con un rico sazón,3
Salvador Ordaz Montes de Oca,"Precioso lugar , buena atención y buen sazón, francamente recomendable",4
Orbelyn Priego,Excelente atención y cocina. Muy recomendable,4
julietasheccid escutia,Yo no e ido pero se necesita tener reservacion? Esa en mi duda,3
luis pablo perez garcia,Buen lugar,4
Carlos Rivas,"Un restaurante excelente. El servicio, también excelente.",4
Alicia Arizmendi Lopez,Buena comida y calidad sin embargo el servicio no corresponde a la calidad,3
javier woo,Como siempre muy rico,4
Edgar S,Los alimentos estuvieron en mal estado y se enfermaron alrededor de 50 personas por comer crema de camarón,0
javier benavides,Excelente lugar!!! Bonito ambiente Buenos precios,4
Rodolfo Jiménez,Excelente ambiente sobrio y muy buena gastronomía.,4
Manuel Cuevas,Agradable lugar,3
Dany Santos,"Atención excelente, los desayunos deliciosos, buenos precios, lugar cómodo y agradable, el pan exquisito, excelente arquitectura.",4
ELIA LAURA CASTILLO MUÑOZ,Exquisito todo! Lugar elegante con muy buena atención.,4
Alejandra Pacheco,"Los alimentos, el servicio y lugar son excelentes. El omelette con escamoles está buenísimo!!! Un lugar súper recomendable.",4
Ramon Martinez Amaya,Excelente lugar pero no dan fecha de caducidad de tarjeta,4
Felipe Macedo,"Muy bueno, recomiendo!",4
Aro aro,Bonito lugar de comida gourmet casera mexicana,4
Rosalva Torres Perez (Rouss),Excelente lugar,3
Francisco Tarasuk,"Buena comida, lindo lugar, servicio regular sin ser malo. Mejorar postres. Good food, nice place, regular service. Improve desserts.",3
Rosario Joffre Mastachi,"Excelente lugar, especialidad en comida mexicana, buena seleccion de vinos, tequila, mezcal, musica en vivo. El servicio es muy bueno. Hay valet parking. Pueden realizarse eventos como comidas, eventos familiares, bautizos, 1a comunion, etc. A 3 cuadras del zocalo.",4
Humberto Luna,Muy bien,4
Roxana Patiño,Conchas con nata... lo mejor,4
Leticia Garcia,Es un lugar cálido buena atención y sobre todo delicioso,4
Mario Lorenzana,Excelente lugar. Gran comida mexicana,4
Miguel Angel Rodriguez,Excelente comida,3
Miguel Serra,Siempre un lugar agradable de buena cocina y servicio,3
Jose Plata,Bonito restaurante servicio bueno,3
Rosalba Dominguez,"Restaurante con una excelente carta de desayunos,almuerzos y comidas de cocina mexicana contemporánea,el servicio es magnífico. En el corazón de centro histórico. Tiene servicio de valet parking.",4
Mario Calderon,Todo riquisimo y mas economico que en otros lugares recomiendo agua de guanabana y chamorro.,4
Edy Taja,Excelente comida,3
Luz Ma. Cedillo,"Es un lugar muy agradable, con excelentes alimentos y servicio. Disfruto mucho cada vez que voy. Gracias.",4
Luis Angel Pichardo Gabino,"Me fascinan las cenas maridaje que organizan. La atención y amabilidad, excelentes. La comida y bebida exquisitas",4
René Muñoz Vázquez,"Un gran lugar en el corazón del Centro Histórico de la CDMX. Su carta es muy buena, los desayunos son deliciosos hacen honor a la comida mexicana internacional.…",4
Raul Perez,"Un excelente servicio en todos los aspectos, es un lugar muy agradable y alimentos de primera",4
José Luis Chávez García,Anoche cené en este restaurante. Pedí una posta de atún y me intoxiqué con dicho alimento.,0
Carmen Sánchez,Bellísimo lugar para comer y delicioso,4
Yuliana Escobedo,"Exquisita comida típica, el servicio excelente y el lugar es precioso",4
Miguel Gonzalez,Muy buena comida. Algo caro.,4
victor arreguin tello,Muy biuen servicio y muy buena comida,4
morgana molina ortega,Exelente servicio,4
Koko Duran Mora,"Excelente servicio, lugar acogedor, buena música, deliciosos los chiles en nogada, y las quesadillas d queso d cabra c chapulines!",4
Roberto Salgado,"Comida mexicana, Es rica, Excelente el servicio ,…",3
anais de melo,Muy buena gastronomía,4
Vanessa Estrada,Riquísima comida,4
Lety Castro Chávez,Excelente! Un poco complicado llegar por su ubicación en el centro histórico.,4
CLAUDIA CAMACHO BERRIO,Muy bueno,3
David Velazquez,Todo excelente,4
Sergio Espinosa,"Super amables todo el personal, buen lugar para festejar eventos especiales",4
Cesar G. Sanchez,Cocina mexicana de altos vuelos. Recomendable toda la carta. Ambiente tradicional del centro de CDMX,4
Alejandro Ordaz,Excelente muy ricooo,4
Enrique Tuxpan,La comida y la atención es muy buena se come delicioso y se disfruta el lugar.,4
Francisco Palomares,Todo de primera.,4
noisekd,"Un muy agradable restaurante, justo en el centro histórico de la ciudad de México",4
Pato Navarro,Excelente atención y la comida es bastante buena muy recomendable,4
Cony Alfaro,"Exquisita comida, muy buen servicio, lindo lugar, bastante recomendable!",4
FRANCISCO EPIFANIO MEDINA SANCHEZ,"De lujo...buena comida , buena bebida, atención de primera",4
Genaro Ezequiel,El café es muy sabroso y la comida es buena.,3
Joel Rivera,"El lugar es muy bonito y ameno, la atencion es excelente y la comida en su gran mayoria tambien, lo unico que deja un poco que desear es su seccion de postres la que personalmente considero no es tan buena.…",3
Benjamin Avila,Excelente variedad en su menú y exquisito su chocolate.,4
Victoria Reyes Delgado,"Excelente ambiente y excelente atención, sus platillos tienen costo elevado",4
Ness Espinosa,Súper rico solo q mi pechuga me salio un poco cruda pero el mole deliciosos,4
Mario Barrios,Un estupendo lugar para tomar tus alimentos a cualquier hora del día. También puedes citarte para una reunion de trabajo. Puedes solicitar un espacio privado para una cena romántica con tu pareja. Te ofrece el servicio de estacionamiento con vallet parking.,4
victor perdomo,"Delicioso, la mejor sopa de habas que he comido.",4
María De Los Ángeles Yáñez Campos,"Super bien, muy delicioso y excelente atención recomendable para paladares exigentes",4
Mchlt “Jaguares”,"Atención es muy cordial y los platillos están accesibles y exquisitos además del buen vino, listos para ir nuevamente.",4
Eugenia Pérez Olmos,Una comida realmente deliciosa y muy buen servicio.,4
Jesus Flores,Venden cerveza artesanal VOPPER y la atención es excelente,4
Shadany Can,"Muy buen ambiente, lindo lugar y excelente trato",4
Maria Teresa Isaac,Me gustó mucho,4
Mericenda Mejia,Muy bueno como siempre es uno de mis preferidos dease hace muchos años.,4
Miriam Ullola,Excelente servicio y muy ricos sus platillos.,4
Leonel Cataño,buen lugar se come bien,3
Jaime Martinez,Excelente servicio,4
Filiberto Mendoza,"El molde negro es una exquisitez, felicidades al cheff, toda la comida es una delicia.",4
Isaias Gutierrez Fuentes,"Excelente lugar y la atención de primera , altamente recomendable",4
Susana Alvarez,Exquisita comida,4
Jose Alonso,"Buen local, con buen servicio con precios algo elevados.",3
Sandra Velasco,"Hermoso lugar, limpio, buena atención!",3
Alejandra Rico,Me encanta!! Siempre que voy a la cuidad sin duda es unos de los lugares que no pueden faltar ;),4
